job_skills,skill_id
DetailOriented,1345
Investigative Skills,1346
SelfMotivation,1347
Medical Dental Vision Insurance,1348
PTO/ Paid Holidays,1349
401(k) with company match,1350
ProfitSharing/ Defined Contribution,1351
Companypaid ST and LT Disability,1352
Maternity Leave/ Parental Leave,1353
Companypaid Term Life/ Accidental Death Insurance,1354
Thirdparty employee benefits administrator,1355
Quality Service,1356
Innovative Solutions,1357
Performance Evaluation,1358
Growth Funds,1359
Career Opportunities,1360
ScikitLearn,1361
Google Cloud Platform,1362
DataBricks,1363
SnowFlake,1364
Email DLP,1365
Endpoint solution,1366
Agile frameworks,1367
Cloud computing environments,1368
Cloud security,1369
Symantec Data Loss Prevention (DLP) infrastructure engineering,1370
Cyber security practices,1371
URL Filtering,1372
IT Delivery projects,1373
Handson,1374
Software engineering principles,1375
Cyber security,1376
Basics qualification,1377
Performance based incentive compensation,1378
Health benefits,1379
Incentive compensation,1380
Capital one benefits,1381
Fair criminal records screening act,1382
Criminal history inquiries,1383
Accommodation,1384
Database Design,1385
Spark Framework,1386
ELT (Extract Load Transform),1387
Agile Project Delivery,1388
Business Intelligence Tools (Tableau MicroStrategy Alteryx),1389
Data Processing Technologies (Apache Spark Kafka),1390
Cloud Environment (AWS),1391
Pipeline Automation,1392
Independent Work,1393
Scikitlearn,1394
Electrical Engineering,1395
Multinode Database Paradigms,1396
Research Paper Authorship,1397
Audit,1398
Risk Management,1399
Financial Crimes and Fraud,1400
Audit Procedures,1401
Certified AntiMoney Laundering Specialist (CAMS),1402
Certified Internal Auditor (CIA),1403
Certified Public Accountant (CPA),1404
Certified Regulatory Compliance Manager (CRCM),1405
Certified Fraud Examiner (CFE),1406
Certified Data Management Professional (CDMP),1407
Certified Information Security Manager (CISM),1408
Certified Info Security System Professional (CISP),1409
Business Understanding,1410
Financial Services,1411
Business Partnering,1412
Teradata Technology,1413
System of Records,1414
Data Lineage,1415
KPI Dashboards,1416
Methodical Approach,1417
Work Planning,1418
Deadlines,1419
5 Years of Work Experience,1420
Mechanical Engineering,1421
Power Distribution,1422
Data Center Mechanical Cooling Systems,1423
Technical Concepts,1424
Feedback,1425
Analytical,1426
Quantitative,1427
Data,1428
Metrics,1429
Assumptions,1430
Recommendations,1431
Decisions,1432
Contracts,1433
Negotiation,1434
Ambiguous Environment,1435
Leadership Principles,1436
Functional Depth,1437
Technical Complexity,1438
Data Center Project Management,1439
Project Oversight,1440
Electrical Systems,1441
Mechanical Systems,1442
Controls Systems,1443
Architectural Systems,1444
Innovation,1445
MultiDisciplinary Teams,1446
Direction,1447
Coordination,1448
Implementation,1449
Execution,1450
Control,1451
Completion,1452
Commitments,1453
Goals,1454
Clinical Data Standards,1455
Care Management,1456
Data Audit,1457
Data Quality Assurance,1458
HL7,1459
FHIR,1460
Arcadia,1461
Agile Methodology,1462
Rally,1463
Teradata,1464
Infosphere,1465
Alation,1466
Julia,1467
Matlab,1468
Geospatial Data,1469
Torch,1470
Natural Language Processing,1471
Field Application Engineering,1472
Product and Solution Recommendation,1473
Customer Needs Identification,1474
Requirement Modifications,1475
Product Specifications Creation,1476
Technical Marketing Support,1477
Project Execution,1478
Followup Technical Support,1479
Engineering Expertise,1480
Design Work,1481
Product Application Information,1482
Customer Support,1483
Customer Engineering Relationships,1484
Product and Future Roadmap Understanding,1485
Voice of Customer Tools,1486
Crossfunctional Team Collaboration,1487
Design Cycle Penetration,1488
Customer Needs Advocacy,1489
Product and Process Qualifications,1490
Engineering Experience,1491
Connector Knowledge,1492
Manufacturing Processes,1493
Development Engineering,1494
Electronics Components,1495
Project Leadership,1496
Organization and Prioritization,1497
Interpersonal and Negotiating Skills,1498
Computer Proficiency,1499
3D Design Applications,1500
Travel Willingness,1501
Networking and Influencing Skills,1502
Production Level Drawings,1503
Tolerance Analysis,1504
Integrity,1505
Data Analysis Engineer,1506
BEV/FCEV database build/monitor,1507
Python/Scala,1508
Airflow DAGs,1509
PowerBI,1510
Grafana,1511
Cloudbased timeseries stream processing systems,1512
Electrified propulsion systems,1513
Physical vehicle test data,1514
CANbased data loggers,1515
CAN/LIN based SAE standard communication protocols,1516
U.S. work authorization,1517
Equal employment opportunity,1518
Data Engineering Management,1519
Cloudbased Data Platforms,1520
Data Solutions,1521
System Architecture,1522
Data Design,1523
Realtime Data,1524
Streaming Applications,1525
Public Cloud (AWS Microsoft Azure Google Cloud),1526
Data Ops,1527
Agile Ceremonies,1528
Continuous Improvement,1529
Distributed Data Platforms,1530
Data Life Cycle,1531
Supply Chain,1532
Distribution,1533
Numpy,1534
Jupyter,1535
Numba,1536
Cloud services (GCP AWS Azure),1537
Clinical team,1538
Voice biomarker software,1539
Depression and anxiety detection,1540
Speech processing/recognition,1541
Audio classification,1542
Agile methodologies,1543
Experiment tracking and reproducibility tools (MLFlow WandB DataBricks),1544
FDA approvals for a softwareasamedical device (SaMD),1545
Information Security,1546
Operating Systems,1547
Databases,1548
Virtualization,1549
Networks,1550
Epic Clinical Data Model certification,1551
Stakeholder observation,1552
R programming,1553
Inpatient setting,1554
Outpatient setting,1555
Regression,1556
Cluster analysis,1557
HLM,1558
Social network analysis,1559
Text analysis,1560
Longitudinal methods,1561
Experimental methods,1562
Data storytelling,1563
Analytical thinking,1564
Ability to work independently and as part of a team,1565
Bachelor's or Master's degree in Data Science Statistics or a related field,1566
Network File System Management,1567
Cloudbased Storage Systems,1568
Windows Server OS,1569
NTFS File Permissions,1570
Strong Communication Skills,1571
Troubleshooting Skills,1572
Proof of Concept,1573
Monitoring,1574
Population Health,1575
Data Storage,1576
Data Sharing,1577
Electronic Medical Records,1578
Health IT Systems,1579
Structured Query Language (SQL),1580
SAS Analytic Software,1581
Data Formats,1582
Macro Language,1583
Health Information Exchange (HIE),1584
Clinical Data Capture,1585
Social Determinants of Health,1586
Public Health Programs,1587
Data Privacy,1588
Analytical Thinking,1589
Data Center Operations,1590
Tape Operations,1591
Smart Hands,1592
DCIM Data Entry,1593
Queue Management,1594
SLA/OLA,1595
Resource Assignment,1596
Rack Elevation,1597
Floor Space,1598
Power Assignments,1599
Project Deployment,1600
Project Decommission,1601
Change Management Requests,1602
DCIM Tool Auditing,1603
Data Accuracy,1604
Business and Technology Consulting,1605
Industry and Digital Solutions,1606
Application Development,1607
Managed EdgetoCloud Infrastructure Services,1608
BPO,1609
Systems Integration,1610
Global Data Centers,1611
Cell Failure Detection,1612
Battery Cycle Life Prediction,1613
Bayesian Optimization,1614
Prognostics,1615
Predictive Maintenance,1616
Multivariate Modeling,1617
Experimental Design,1618
DataDriven Modeling,1619
Energy Storage Systems,1620
Electrochemistry,1621
Lithium Metal Batteries,1622
HPC/Cloud Computing,1623
Laboratory Inventory Management System (LIMS),1624
HIPAA,1625
General Policies and Procedure Compliance,1626
PHI Privacy,1627
Data Entry,1628
Computer Operation,1629
Positive Attitude,1630
Typing 45 WPM,1631
Laboratory Technology,1632
Python3,1633
Pyspark,1634
ML models,1635
Random Forest,1636
CNN,1637
Regression models,1638
Stream Processing,1639
ML Modeling,1640
Computation,1641
Data Replication,1642
Storage,1643
Centralized Computation,1644
Data API's,1645
Test Driven Methodologies,1646
Systems Administration,1647
SparkML,1648
Caret,1649
Mlr,1650
Mllib,1651
RESTful API,1652
Machine Learning Pipelines,1653
MLOps,1654
Model Deployment,1655
Classification,1656
Dimensionality Reduction,1657
Feature Engineering,1658
Data Preprocessing,1659
Data Cleaning,1660
Data Labeling,1661
Model Evaluation,1662
Model Tuning,1663
Model Optimization,1664
Model Monitoring,1665
Model Maintenance,1666
Consulting,1667
Adaptability,1668
Strong Work Ethic,1669
Passion for Learning,1670
Bachelor's Degree in Computer Science or STEM,1671
Master's Degree in Computer Science or STEM,1672
PhD in Computer Science or STEM,1673
5+ years of experience in Machine Learning,1674
3+ years of experience in AI/Deep Learning,1675
3+ years of experience in Software Development,1676
Experience with ML Libraries,1677
Experience with Data Visualization Tools,1678
Experience with Public Speaking,1679
Ability to write Production Level Code,1680
Ability to develop experimental and analytic plans for data modeling processes,1681
Ability to determine cause and effect relationships,1682
Consulting experience and track record of helping customers with their AI needs,1683
Publications or presentation in recognized Machine Learning Deep Learning and Data Mining journals/conferences,1684
Google Cloud Platform (GCP),1685
Mentorship,1686
Natural Language Processing (NLP),1687
Neural networks,1688
Quantitative research methods,1689
Bayesian analysis,1690
Stats models,1691
API development,1692
Java frameworks,1693
Web services,1694
UI development,1695
Atlassian Jira,1696
Atlassian Confluence,1697
Slack,1698
Agile methodology,1699
Computer science,1700
Physics,1701
Economics,1702
Operations research,1703
Quantitative social science,1704
Coding Best Practices,1705
Lean / Agile Development Methodologies,1706
Programming Languages (Python R Scala Java SQL),1707
CNNs,1708
RNN,1709
LSTMs,1710
Cognitive Services (AWS GCP Azure IBM Watson),1711
Chatbots (Azure Chatbot Google DialogFlow Alexa RASA Amazon Lex),1712
Perception,1713
Time Series Data,1714
Text Analysis,1715
Big Data (HDFS Hive Spark Scala),1716
Data Visualization Tools (Tableau),1717
Query Languages (SQL Hive),1718
Applied Statistics,1719
Distributions,1720
Statistical Testing,1721
Cyber Security,1722
Quantitative Social Science,1723
Distributed & Scalable Data Engineering,1724
Social Data Analytics,1725
Energy,1726
Finance,1727
Grant Writing,1728
Service,1729
IndustrySponsored Projects,1730
Outreach,1731
Clery Act,1732
Statistical programming,1733
Clinical data,1734
Early clinical research studies,1735
Data sets,1736
Statistical analyses,1737
Tables,1738
Figures,1739
Electronic data transfers,1740
Study protocol,1741
Department procedures,1742
SAS programming experience,1743
Bachelor's degree in Statistics,1744
Mathematical Science,1745
Datapower,1746
APIC,1747
XML,1748
XSL,1749
XPath,1750
XQuery,1751
IIB,1752
IBM WebSphere Message Broker,1753
IBM Websphere MQ,1754
Eclipse,1755
IBM RAD,1756
Tivoli/Wily monitoring,1757
REST,1758
Data integration techniques,1759
Messaging,1760
Transformation engines,1761
Nonstandard services,1762
APIs,1763
SOAP/REST,1764
UNIX/LINUX,1765
IDEA,1766
Visual Studio,1767
Swagger/Yaml,1768
APIconnect,1769
XSLT,1770
Organized,1771
Assertiveness,1772
Oracle Database,1773
Oracle Business Intelligence,1774
Unix,1775
OBIEE,1776
System Analysis,1777
Technical Documentation,1778
Oracle M8 Supercluster,1779
Oracle RAC,1780
Oracle GoldenGate,1781
Unix System Administration,1782
RMAN,1783
Data Recovery,1784
Database Migration,1785
Oracle OEM,1786
Data Archiving,1787
Data Compression,1788
Parallel Processing,1789
Database Partitioning,1790
Security Policies,1791
Federal Regulations,1792
SAP HANA,1793
Advanced Analytics,1794
Data Warehouse Management,1795
Technical Collaboration,1796
Architectural Enhancement,1797
NumPy,1798
MLFlow,1799
Voice Biomarkers,1800
Speech Processing,1801
Clinical Team Collaboration,1802
Agile Methodologies,1803
Medical Device Software,1804
Azure DevOps,1805
Data architecture,1806
Visual Basic,1807
C#,1808
Data modeling,1809
Foglight,1810
Dimensional modeling,1811
Crossfunctional collaboration,1812
Time management,1813
Critical thinking,1814
Software Production Engineering,1815
Puppet,1816
Typescript/JavaScript,1817
Red Hat Enterprise Linux,1818
Prometheus,1819
PostgreSQL,1820
Elasticsearch,1821
DoD 8570 IAT Level 1 Certification,1822
DoD 8570 Computing Environment Certification,1823
Onpremises servers,1824
Active DoD TS/SCI with CI Polygraph,1825
BS in Computer Science / Engineering,1826
Admissions and Recruitment,1827
Mail Merge,1828
AdmissionPros,1829
Jenzabar CX,1830
Knowledge of English,1831
Customer Service Skills,1832
Confidentiality,1833
Ability to lift recruitment material,1834
SPSS,1835
STATA,1836
Data management software,1837
Social impact,1838
Education,1839
Equity,1840
Leadership development,1841
Master's degree,1842
Fulltime work experience,1843
Authorization to work in the United States,1844
Commitment to the full program term,1845
A/B testing,1846
Data tracking,1847
Product management,1848
Product design,1849
Business leadership,1850
Medical Lab Scientist Certification,1851
Clinical Laboratory Science,1852
Biomedical Science,1853
Biology,1854
Biochemistry,1855
Lab Information Systems (LIS),1856
Hospital Information Systems (HIS),1857
Proficiency testing,1858
Laboratory Equipment maintenance,1859
Staff competency,1860
Training and orientation,1861
Laboratory diagnostic tests,1862
Test results confirmation,1863
Quality control programs,1864
Laboratory instruments and equipment monitoring,1865
New employees and students training,1866
Computer function,1867
Continuing education,1868
Inventory control and maintaining supply levels,1869
Licensing,1870
Certification,1871
